uniprot_id	ncbi_gene	gene_name	gene_description	gene_aliases	pmid	year	in_title	fraction_mentions	total_genes	journal	full_text	title
B7ZAP0	9910	RABGAP1L	RAB GTPase activating protein 1 like	HHL, TBC1D18	32117732	2020	False	0.75	2	Front Oncol	True	Prediction of Response to Preoperative Neoadjuvant Chemotherapy in Locally Advanced Cervical Cancer Using Multicenter CT-Based Radiomic Analysis
B7ZAP0	9910	RABGAP1L	RAB GTPase activating protein 1 like	HHL, TBC1D18	34679512	2021	False	0.7143	2	Diagnostics (Basel)	True	CT-Based Radiomics Helps to Predict Residual Lung Lesions in COVID-19 Patients at Three Months after Discharge
B7ZAP0	9910	RABGAP1L	RAB GTPase activating protein 1 like	HHL, TBC1D18	37358875	2023	False	0.6667	2	Angew Chem Int Ed Engl	False	Fast Modulation of d-Band Holes Quantity in the Early Reaction Stages for Boosting Acidic Oxygen Evolution.
B7ZAP0	9910	RABGAP1L	RAB GTPase activating protein 1 like	HHL, TBC1D18	39944691	2025	False	0.6667	2	Front Immunol	True	Interpretable machine learning and radiomics in hip MRI diagnostics: comparing ONFH and OA predictions to experts
B7ZAP0	9910	RABGAP1L	RAB GTPase activating protein 1 like	HHL, TBC1D18	35710850	2022	False	0.6667	3	Sci Rep	True	Building reliable radiomic models using image perturbation
B7ZAP0	9910	RABGAP1L	RAB GTPase activating protein 1 like	HHL, TBC1D18	37507581	2023	False	0.6	3	J Digit Imaging	True	An Explainable MRI-Radiomic Quantum Neural Network to Differentiate Between Large Brain Metastases and High-Grade Glioma Using Quantum Annealing for Feature Selection
B7ZAP0	9910	RABGAP1L	RAB GTPase activating protein 1 like	HHL, TBC1D18	35267544	2022	False	0.5946	3	Cancers (Basel)	True	EOB-MR Based Radiomics Analysis to Assess Clinical Outcomes following Liver Resection in Colorectal Liver Metastases
B7ZAP0	9910	RABGAP1L	RAB GTPase activating protein 1 like	HHL, TBC1D18	37982901	2023	False	0.5556	2	Pediatr Radiol	True	Computed tomography imaging phenotypes of hepatoblastoma identified from radiomics signatures are associated with the efficacy of neoadjuvant chemotherapy
B7ZAP0	9910	RABGAP1L	RAB GTPase activating protein 1 like	HHL, TBC1D18	35198437	2022	False	0.5263	5	Front Oncol	True	Treatment Response Prediction Using Ultrasound-Based Pre-, Post-Early, and Delta Radiomics in Neoadjuvant Chemotherapy in Breast Cancer
B7ZAP0	9910	RABGAP1L	RAB GTPase activating protein 1 like	HHL, TBC1D18	34881174	2021	False	0.5	2	Front Oncol	True	Radiomics for the Prediction of Epilepsy in Patients With Frontal Glioma
B7ZAP0	9910	RABGAP1L	RAB GTPase activating protein 1 like	HHL, TBC1D18	36798738	2023	False	0.5	2	Int J Public Health	True	Using Machine Learning to Predict Cognitive Impairment Among Middle-Aged and Older Chinese: A Longitudinal Study
B7ZAP0	9910	RABGAP1L	RAB GTPase activating protein 1 like	HHL, TBC1D18	38371508	2024	False	0.5	2	Front Med (Lausanne)	True	Radiomics analysis based on multiparametric magnetic resonance imaging for differentiating early stage of cervical cancer
B7ZAP0	9910	RABGAP1L	RAB GTPase activating protein 1 like	HHL, TBC1D18	36359519	2022	False	0.5	3	Diagnostics (Basel)	True	Predicting Progression of Kidney Injury Based on Elastography Ultrasound and Radiomics Signatures
B7ZAP0	9910	RABGAP1L	RAB GTPase activating protein 1 like	HHL, TBC1D18	36673110	2023	False	0.5	3	Diagnostics (Basel)	True	The Effect of Magnetic Resonance Imaging Based Radiomics Models in Discriminating stage I-II and III-IVa Nasopharyngeal Carcinoma
B7ZAP0	9910	RABGAP1L	RAB GTPase activating protein 1 like	HHL, TBC1D18	35747827	2022	False	0.5	3	Front Oncol	True	Apparent Diffusion Coefficient Map-Based Radiomics Features for Differential Diagnosis of Pleomorphic Adenomas and Warthin Tumors From Malignant Tumors
B7ZAP0	9910	RABGAP1L	RAB GTPase activating protein 1 like	HHL, TBC1D18	35121652	2022	False	0.4643	3	BMJ Qual Saf	True	Evaluating patient-reported outcome measures in Peru: a cross-sectional study of satisfaction and net promoter score using the 2016 EnSuSalud survey
B7ZAP0	9910	RABGAP1L	RAB GTPase activating protein 1 like	HHL, TBC1D18	32256809	2020	False	0.4375	2	Oncol Lett	True	Texture analysis of early cerebral tissue damage in magnetic resonance imaging of patients with lung cancer
B7ZAP0	9910	RABGAP1L	RAB GTPase activating protein 1 like	HHL, TBC1D18	37672362	2023	False	0.4286	3	Oncologist	True	The Application of CT Radiomics in the Diagnosis of Vein Wall Invasion in Patients With Renal Cell Carcinoma Combined With Tumor Thrombus
B7ZAP0	9910	RABGAP1L	RAB GTPase activating protein 1 like	HHL, TBC1D18	37858048	2023	False	0.4286	3	BMC Med Imaging	True	Changes in radiomic and radiologic features in meningiomas after radiation therapy
B7ZAP0	9910	RABGAP1L	RAB GTPase activating protein 1 like	HHL, TBC1D18	35088515	2022	False	0.4167	3	J Appl Clin Med Phys	True	Vulnerabilities of radiomic features to respiratory motion on four-dimensional computed tomography-based average intensity projection images: A phantom study
B7ZAP0	9910	RABGAP1L	RAB GTPase activating protein 1 like	HHL, TBC1D18	35433444	2022	False	0.4167	3	Front Oncol	True	Radiomics Nomogram Improves the Prediction of Epilepsy in Patients With Gliomas
B7ZAP0	9910	RABGAP1L	RAB GTPase activating protein 1 like	HHL, TBC1D18	32326886	2020	False	0.4	2	BMC Med Res Methodol	True	Validity and reliability of State-Trait Anxiety Inventory in Danish women aged 45 years and older with abnormal cervical screening results
B7ZAP0	9910	RABGAP1L	RAB GTPase activating protein 1 like	HHL, TBC1D18	36045274	2022	False	0.4	3	Eur Radiol Exp	True	The effect of preprocessing filters on predictive performance in radiomics
B7ZAP0	9910	RABGAP1L	RAB GTPase activating protein 1 like	HHL, TBC1D18	34594383	2021	False	0.375	2	Stem Cells Int	True	Severity Assessment of COVID-19 Using a CT-Based Radiomics Model
B7ZAP0	9910	RABGAP1L	RAB GTPase activating protein 1 like	HHL, TBC1D18	34417899	2021	False	0.375	5	EJNMMI Res	True	Preselection of robust radiomic features does not improve outcome modelling in non-small cell lung cancer based on clinical routine FDG-PET imaging
B7ZAP0	9910	RABGAP1L	RAB GTPase activating protein 1 like	HHL, TBC1D18	38536580	2024	False	0.3529	3	Med Biol Eng Comput	True	Impact of harmonization on the reproducibility of MRI radiomic features when using different scanners, acquisition parameters, and image pre-processing techniques: a phantom study
B7ZAP0	9910	RABGAP1L	RAB GTPase activating protein 1 like	HHL, TBC1D18	38450372	2024	False	0.3333	2	Front Cardiovasc Med	True	A novel hybrid machine learning model for auxiliary diagnosing myocardial ischemia
B7ZAP0	9910	RABGAP1L	RAB GTPase activating protein 1 like	HHL, TBC1D18	34381070	2021	False	0.3333	3	Sci Rep	True	Effects of interobserver and interdisciplinary segmentation variabilities on CT-based radiomics for pancreatic cancer
B7ZAP0	9910	RABGAP1L	RAB GTPase activating protein 1 like	HHL, TBC1D18	37396779	2023	False	0.3333	3	Front Neurol	True	Computed tomography angiography-based radiomics model for predicting carotid atherosclerotic plaque vulnerability
B7ZAP0	9910	RABGAP1L	RAB GTPase activating protein 1 like	HHL, TBC1D18	35711108	2022	False	0.3333	3	Thorac Cancer	True	Relapse predictability of topological signature on pretreatment planning CT images of stage I non-small cell lung cancer patients before treatment with stereotactic ablative radiotherapy
B7ZAP0	9910	RABGAP1L	RAB GTPase activating protein 1 like	HHL, TBC1D18	39687476	2024	False	0.3333	3	Adv Radiat Oncol	True	Delta-Radiomics Approach Using Contrast-Enhanced and Noncontrast-Enhanced Computed Tomography Images for Predicting Distant Metastasis in Patients With Borderline Resectable Pancreatic Carcinoma
B7ZAP0	9910	RABGAP1L	RAB GTPase activating protein 1 like	HHL, TBC1D18	35911058	2022	False	0.3333	4	Stud Russ Econ Dev	True	Forecast of Population Size and Demographic Burden in Russia up to 2100
B7ZAP0	9910	RABGAP1L	RAB GTPase activating protein 1 like	HHL, TBC1D18	35309885	2022	False	0.3333	4	Front Aging Neurosci	True	Machine Learning for Detecting Parkinson's Disease by Resting-State Functional Magnetic Resonance Imaging: A Multicenter Radiomics Analysis
B7ZAP0	9910	RABGAP1L	RAB GTPase activating protein 1 like	HHL, TBC1D18	38314183	2024	False	0.3333	4	Eur J Radiol Open	True	Preoperative prediction of perineural invasion and lymphovascular invasion with CT radiomics in gastric cancer
B7ZAP0	9910	RABGAP1L	RAB GTPase activating protein 1 like	HHL, TBC1D18	34351863	2022	False	0.3125	3	IEEE/ACM Trans Comput Biol Bioinform	True	Automated Diagnosis of COVID-19 Using Deep Supervised Autoencoder With Multi-View Features From CT Images
Q8N1A6	132321	C4orf33	chromosome 4 open reading frame 33		37742642	2023	True	0.7143	2	J Alzheimers Dis	False	rs56405341 Variant Associates with Expression of C4orf33 and C4orf33 Was Downregulated in Alzheimer's Disease and Progressive Supranuclear Palsy.
Q6ZQQ6	83889	WDR87	WD repeat domain 87	NYD-SP11	36571501	2022	True	0.5625	2	Mol Hum Reprod	False	WDR87 interacts with CFAP47 protein in the middle piece of spermatozoa flagella to participate in sperm tail assembly.
Q6P3X3	55622	TTC27	tetratricopeptide repeat domain 27		22696458	2012	False	0.3333	3	Stem Cells	False	A comparative transcriptomic analysis reveals conserved features of stem cell pluripotency in planarians and mammals.
A6ZKI3	8933	RTL8C {ECO:0000312|HGNC:HGNC:2569}	retrotransposon Gag like 8C	CXX1, FAM127A, MAR8C, MART8C, Mar8, Mart8, SIRH5	34916361	2021	True	0.6667	2	J Cancer Res Ther	False	Evaluation of expression level and methylation profile of CXX1 gene in breast cancer tissue blocks.
Q5W111	57213	SPRYD7	SPRY domain containing 7	C13orf1, CLLD6	32800543	2020	True	1.0	1	Biochem Biophys Res Commun	False	Crystal structure of the SPRY domain-containing protein 7 reveals unique structural features.
Q5W111	57213	SPRYD7	SPRY domain containing 7	C13orf1, CLLD6	37947626	2023	False	0.5609	35	Cells	True	Functional Proteomics Characterization of the Role of SPRYD7 in Colorectal Cancer Progression and Metastasis
Q5W111	57213	SPRYD7	SPRY domain containing 7	C13orf1, CLLD6	25027330	2014	False	0.3333	3	Hum Mol Genet	False	Whole-exome imputation of sequence variants identified two novel alleles associated with adult body height in African Americans.
Q5W111	57213	SPRYD7	SPRY domain containing 7	C13orf1, CLLD6	37987315	2023	False	0.3077	5	Proteomes	True	Benefits of FAIMS to Improve the Proteome Coverage of Deteriorated and/or Cross-Linked TMT 10-Plex FFPE Tissue and Plasma-Derived Exosomes Samples
Q6NW29	201965	RWDD4	RWD domain containing 4	FAM28A, RWDD4A	30655740	2019	True	0.3125	5	Oncol Lett	False	MiR-506 inhibits cell proliferation, invasion, migration and epithelial-to-mesenchymal transition through targeting RWDD4 in human bladder cancer.
Q6AI12	91369	ANKRD40	ankyrin repeat domain 40		33096259	2020	False	0.4	4	Genomics	False	Single symbiotic cell transcriptome sequencing of coral.
Q96EN9	55049	REX1BD {ECO:0000312|HGNC:HGNC:26098}	required for excision 1-B domain containing	C19orf60	38679759	2024	True	0.5	3	Bioessays	False	Heterochromatin repeat organization at an individual level: Rex1BD and the 14-3-3 protein coordinate to shape the epigenetic landscape within heterochromatin repeats.
Q96EN9	55049	REX1BD {ECO:0000312|HGNC:HGNC:26098}	required for excision 1-B domain containing	C19orf60	38048463	2023	True	0.4615	4	Proc Natl Acad Sci U S A	False	Rex1BD and the 14-3-3 protein control heterochromatin organization at tandem repeats by linking RNAi and HDAC.
Q96EN9	55049	REX1BD {ECO:0000312|HGNC:HGNC:26098}	required for excision 1-B domain containing	C19orf60	34139430	2021	False	0.3333	3	EBioMedicine	True	A promising whole-blood biomarker to aid Leprosy control
Q86V87	64760	FHIP2B {ECO:0000312|HGNC:HGNC:16492}	FHF complex subunit HOOK interacting protein 2B	FAI16, FAM160B2, RAI16, RAM160B2	25900241	2015	True	0.5224	21	Oncotarget	True	Anchoring of both PKA-RIIalpha and 14-3-3theta regulates retinoic acid induced 16 mediated phosphorylation of heat shock protein 70
Q86V87	64760	FHIP2B {ECO:0000312|HGNC:HGNC:16492}	FHF complex subunit HOOK interacting protein 2B	FAI16, FAM160B2, RAI16, RAM160B2	32014455	2020	True	0.4815	2	Mol Cell Endocrinol	False	Identification of retinoid acid induced 16 as a novel androgen receptor target in prostate cancer cells.
Q9BXM9	83856	FSD1L	fibronectin type III and SPRY domain containing 1 like	CCDC10, CSDUFD1, FSD1CL, FSD1NL, MIR1	37559722	2023	True	0.3162	20	Front Immunol	True	 Cysticercus pisiformis-derived novel-miR1 targets TLR2 to inhibit the immune response in rabbits
Q9BXM9	83856	FSD1L	fibronectin type III and SPRY domain containing 1 like	CCDC10, CSDUFD1, FSD1CL, FSD1NL, MIR1	37541760	2023	False	0.491	24	Genes Dev	True	Delineation of two multi-invasion-induced rearrangement pathways that differently affect genome stability
Q9BXM9	83856	FSD1L	fibronectin type III and SPRY domain containing 1 like	CCDC10, CSDUFD1, FSD1CL, FSD1NL, MIR1	33300297	2021	False	0.4571	31	Biotechnol Prog	True	Transferability of miRNA-technology to bioprocessing: Influence of cultivation mode and media
Q9BXM9	83856	FSD1L	fibronectin type III and SPRY domain containing 1 like	CCDC10, CSDUFD1, FSD1CL, FSD1NL, MIR1	32821933	2020	False	0.4247	9	Nucleic Acids Res	True	Robust partitioning of microRNA targets from downstream regulatory changes
Q9BXM9	83856	FSD1L	fibronectin type III and SPRY domain containing 1 like	CCDC10, CSDUFD1, FSD1CL, FSD1NL, MIR1	36833351	2023	False	0.36	4	Genes (Basel)	True	MiRNA Profiling and Its Potential Roles in Rapid Growth of Velvet Antler in Gansu Red Deer (Cervus elaphus kansuensis)
Q8N6K7	154075	SAMD3	sterile alpha motif domain containing 3		35336850	2022	False	0.3929	3	Biology (Basel)	True	Bulked Segregant Analysis and Association Analysis Identified the Polymorphisms Related to the Intermuscular Bones in Common Carp (Cyprinus carpio)
Q6PJ61	23403	FBXO46	F-box protein 46	20D7-FC4, FBXO34L, Fbx46	30171069	2018	True	0.3125	5	J Biol Chem	False	The SCFFBXO46 ubiquitin ligase complex mediates degradation of the tumor suppressor FBXO31 and thereby prevents premature cellular senescence.
A5PL33	84626	KRBA1	KRAB-A domain containing 1		35669909	2022	True	0.5434	39	J Hepatocell Carcinoma	True	Identification of KRBA1 as a Potential Prognostic Biomarker Associated with Immune Infiltration and m6A Modification in Hepatocellular Carcinoma
O95873	57827	C6orf47	chromosome 6 open reading frame 47	D6S53E, G4, NG34	30822308	2019	True	0.4105	9	PLoS One	True	Conserved HA-peptide NG34 formulated in pCMV-CTLA4-Ig reduces viral shedding in pigs after a heterosubtypic influenza virus SwH3N2 challenge
O95873	57827	C6orf47	chromosome 6 open reading frame 47	D6S53E, G4, NG34	29511029	2018	False	0.75	2	Clin Cancer Res	False	Toxicity and Efficacy of a Novel GADD34-expressing Oncolytic HSV-1 for the Treatment of Experimental Glioblastoma.
O95873	57827	C6orf47	chromosome 6 open reading frame 47	D6S53E, G4, NG34	34358167	2021	False	0.5366	9	Vaccines (Basel)	True	Immune Responses to Pandemic H1N1 Influenza Virus Infection in Pigs Vaccinated with a Conserved Hemagglutinin HA1 Peptide Adjuvanted with CAF 01 or CDA/alphaGalCerMPEG
O95873	57827	C6orf47	chromosome 6 open reading frame 47	D6S53E, G4, NG34	26052321	2015	False	0.3077	3	Front Microbiol	True	Bacteria in the injection water differently impacts the bacterial communities of production wells in high-temperature petroleum reservoirs
Q5T8I3	284611	EEIG2 {ECO:0000312|HGNC:HGNC:27637}	EEIG family member 2	FAM102B, SYM-3B	39974967	2025	False	0.3333	3	bioRxiv	False	 Multiple interactions mediate the localization of BLTP2 at ER-PM contacts to control plasma membrane dynamics 
Q86X53	157697	ERICH1	glutamate rich 1	HSPC319	26393913	2015	False	0.5	2	Cell Physiol Biochem	False	Three circulating long non-coding RNAs act as biomarkers for predicting NSCLC.
Q6NV74	343990	CRACDL {ECO:0000312|HGNC:HGNC:33454}	CRACD like	C2orf55, KIAA1211L	32005204	2020	True	0.3913	32	BMC Psychiatry	True	Stratified analyses of genome wide association study data reveal haplotypes for a candidate gene on chromosome 2 (KIAA1211L) is associated with opioid use in patients of Arabian descent
Q6EEV4	81488	POLR2M	RNA polymerase II subunit M	GCOM1, GRINL1A, Gdown, Gdown1	35048979	2022	True	0.6931	41	Nucleic Acids Res	True	Nuclear export restricts Gdown1 to a mitotic function
Q6EEV4	81488	POLR2M	RNA polymerase II subunit M	GCOM1, GRINL1A, Gdown, Gdown1	24596085	2014	True	0.6	2	J Biol Chem	False	Functional interactions of the RNA polymerase II-interacting proteins Gdown1 and TFIIF.
Q6EEV4	81488	POLR2M	RNA polymerase II subunit M	GCOM1, GRINL1A, Gdown, Gdown1	36476745	2022	True	0.5743	48	Elife	True	Overcoming the cytoplasmic retention of GDOWN1 modulates global transcription and facilitates stress adaptation
Q6EEV4	81488	POLR2M	RNA polymerase II subunit M	GCOM1, GRINL1A, Gdown, Gdown1	24634214	2014	True	0.5029	8	J Biol Chem	True	Regulation of RNA Polymerase II Termination by Phosphorylation of Gdown1*
Q6EEV4	81488	POLR2M	RNA polymerase II subunit M	GCOM1, GRINL1A, Gdown, Gdown1	27716820	2016	True	0.463	13	PLoS One	True	Gdown1 Associates Efficiently with RNA Polymerase II after Promoter Clearance and Displaces TFIIF during Transcript Elongation
Q6EEV4	81488	POLR2M	RNA polymerase II subunit M	GCOM1, GRINL1A, Gdown, Gdown1	32381628	2020	True	0.3969	70	Genes Dev	True	Transcriptional down-regulation of metabolic genes by Gdown1 ablation induces quiescent cell re-entry into the cell cycle
Q8NDC0	93487	MAPK1IP1L	mitogen-activated protein kinase 1 interacting protein 1 like	C14orf32, MISS, c14_5346	35222980	2022	False	0.7619	2	Ecol Evol	True	Population structure and gene flow in the Sheepnose mussel (Plethobasus cyphyus) and their implications for conservation
Q8NDC0	93487	MAPK1IP1L	mitogen-activated protein kinase 1 interacting protein 1 like	C14orf32, MISS, c14_5346	28321201	2017	False	0.7045	2	Front Psychol	True	Placebo and Nocebo Effects: The Advantage of Measuring Expectations and Psychological Factors
O75459	8712	PAGE1	PAGE family member 1	AL5, CT16.3, GAGE-9, GAGEB1, PAGE-1	27555963	2016	False	0.9811	3	Acta Crystallogr E Crystallogr Commun	True	Crystal structure of Cr-bearing Mg3BeAl8O16, a new polytype of magnesiotaaffeite-2N'2S 
O75459	8712	PAGE1	PAGE family member 1	AL5, CT16.3, GAGE-9, GAGEB1, PAGE-1	32168536	2020	False	0.5714	2	Eur J Dent	True	The Impact of Polymerization Technique and Glass-Fiber Reinforcement on the Flexural Properties of Denture Base Resin Material
